trial_id,deadzone_px,target_size,target_speed,target_distance,success,time_to_lock,hit_ratio
84,4,0.8,10,8,0,10.0,0.0
85,4,1.0,10,8,0,10.0,0.0
86,4,0.2,20,8,0,10.0,0.0
87,4,0.4,20,8,0,10.0,0.0
88,4,0.6,20,8,0,10.0,0.0
89,4,0.8,20,8,0,10.0,0.0
90,4,1.0,20,8,0,10.0,0.0
91,4,0.2,40,8,0,10.0,0.0
92,4,0.4,40,8,0,10.0,0.0
93,4,0.6,40,8,0,10.0,0.0
94,4,0.8,40,8,0,10.0,0.0
95,4,1.0,40,8,0,10.0,0.0
96,4,0.2,60,8,0,10.0,0.0
97,4,0.4,60,8,0,10.0,0.0
98,4,0.6,60,8,0,10.0,0.0
99,4,0.8,60,8,0,10.0,0.0
100,4,1.0,60,8,0,10.0,0.0
101,4,0.2,80,8,0,10.0,0.0
102,4,0.4,80,8,0,10.0,0.0
103,4,0.6,80,8,0,10.0,0.0
104,4,0.8,80,8,0,10.0,0.0
105,4,1.0,80,8,0,10.0,0.0
106,4,0.2,3,10,0,10.0,0.0
107,4,0.4,3,10,0,10.0,0.0
108,4,0.6,3,10,0,10.0,0.0
109,4,0.8,3,10,0,10.0,0.0
110,4,1.0,3,10,0,10.0,0.0
111,4,0.2,5,10,0,10.0,0.0
112,4,0.4,5,10,0,10.0,0.0
113,4,0.6,5,10,0,10.0,0.0
114,4,0.8,5,10,0,10.0,0.0
115,4,1.0,5,10,0,10.0,0.0
116,4,0.2,10,10,0,10.0,0.0
117,4,0.4,10,10,0,10.0,0.0
118,4,0.6,10,10,0,10.0,0.0
119,4,0.8,10,10,0,10.0,0.0
120,4,1.0,10,10,0,10.0,0.0
121,4,0.2,20,10,0,10.0,0.0
122,4,0.4,20,10,0,10.0,0.0
123,4,0.6,20,10,0,10.0,0.0
124,4,0.8,20,10,0,10.0,0.0
125,4,1.0,20,10,0,10.0,0.0
126,4,0.2,40,10,0,10.0,0.0
127,4,0.4,40,10,0,10.0,0.0
128,4,0.6,40,10,0,10.0,0.0
129,4,0.8,40,10,0,10.0,0.0
130,4,1.0,40,10,0,10.0,0.0
131,4,0.2,60,10,0,10.0,0.0
132,4,0.4,60,10,0,10.0,0.0
133,4,0.6,60,10,0,10.0,0.0
134,4,0.8,60,10,0,10.0,0.0
135,4,1.0,60,10,0,10.0,0.0
136,4,0.2,80,10,0,10.0,0.0
137,4,0.4,80,10,0,10.0,0.0
138,4,0.6,80,10,0,10.0,0.0
139,4,0.8,80,10,0,10.0,0.0
140,4,1.0,80,10,0,10.0,0.0
141,4,0.2,3,12,0,10.0,0.0
142,4,0.4,3,12,0,10.0,0.0
143,4,0.6,3,12,0,10.0,0.0
144,4,0.8,3,12,0,10.0,0.0
145,4,1.0,3,12,0,10.0,0.0
146,4,0.2,5,12,0,10.0,0.0
147,4,0.4,5,12,0,10.0,0.0
148,4,0.6,5,12,0,10.0,0.0
149,4,0.8,5,12,0,10.0,0.0
150,4,1.0,5,12,0,10.0,0.0
151,4,0.2,10,12,0,10.0,0.0
152,4,0.4,10,12,0,10.0,0.0
153,4,0.6,10,12,0,10.0,0.0
154,4,0.8,10,12,0,10.0,0.0
155,4,1.0,10,12,0,10.0,0.0
156,4,0.2,20,12,0,10.0,0.0
157,4,0.4,20,12,0,10.0,0.0
158,4,0.6,20,12,0,10.0,0.0
159,4,0.8,20,12,0,10.0,0.0
160,4,1.0,20,12,0,10.0,0.0
161,4,0.2,40,12,0,10.0,0.0
162,4,0.4,40,12,0,10.0,0.0
163,4,0.6,40,12,0,10.0,0.0
164,4,0.8,40,12,0,10.0,0.0
165,4,1.0,40,12,0,10.0,0.0
166,4,0.2,60,12,0,10.0,0.0
167,4,0.4,60,12,0,10.0,0.0
168,4,0.6,60,12,0,10.0,0.0
169,4,0.8,60,12,0,10.0,0.0
170,4,1.0,60,12,0,10.0,0.0
171,4,0.2,80,12,0,10.0,0.0
172,4,0.4,80,12,0,10.0,0.0
173,4,0.6,80,12,0,10.0,0.0
174,4,0.8,80,12,0,10.0,0.0
175,4,1.0,80,12,0,10.0,0.0
176,4,0.2,3,4,0,10.0,0.0
177,4,0.4,3,4,0,10.0,0.0
178,4,0.6,3,4,0,10.0,0.0
179,4,0.8,3,4,0,10.0,0.0
180,4,1.0,3,4,0,10.0,0.0
181,4,0.2,5,4,0,10.0,0.0
182,4,0.4,5,4,0,10.0,0.0
183,4,0.6,5,4,0,10.0,0.0
